race,wealth,weight
White,28320000,57.906835725
White,28320000,58.77874632
White,28320000,58.623372654
White,28289000,412.0537602
White,28280000,417.17985547
White,28269000,411.32925807
White,28262000,406.49531118
White,28256000,421.07992982
White,28256000,358.65056407
White,28250000,419.81778095
White,28243000,373.25215735
White,28182600,34.158307967
White,28146000,326.01048935
White,28129000,417.32871086
White,28109000,378.03216624
White,28060600,33.768019514
White,28005600,34.324660955
White,27928530,378.18988874
White,27915000,54.477541208
White,27907000,588.86222594
White,27907000,587.8336478
White,27907000,581.50564278
White,27907000,585.17589207
White,27907000,586.7571492
White,27886200,35.028795656
White,27847300,31.408813047
White,27800000,461.21778971
White,27787530,382.30998997
White,27775500,410.70050323
White,27692000,54.171777845
White,27664000,1764.0729149
White,27623000,53.862934354
White,27555200,41.441752574
White,27526500,413.29745825
White,27510000,32.419107844
White,27506530,383.9711385
White,27501000,374.77420552
White,27486000,379.31898861
White,27472000,375.23112099
White,27466700,147.35345786
White,27455000,378.35553711
White,27445000,380.96714115
White,27441500,1077.1115332
White,27416500,1101.2671814
White,27248500,35.342967579
White,27175620,579.01790322
White,27135500,1108.7573436
White,27125500,1102.7427316
White,27123500,1088.3661149
White,27121500,35.770522757
White,27106000,36.157770301
White,27061500,367.01425015
White,27013000,326.01048935
White,27013000,335.25833043
White,27013000,326.13342609
White,27013000,333.86971547
White,27013000,331.77778303
White,27008500,35.486674445
White,27006500,371.012601
White,26903500,36.218468345
White,26891600,106.39204841
White,26888500,35.130464137
White,26871000,13.450658242
White,26870000,12.391208577
White,26869000,13.319625629
White,26869000,13.291584662
White,26868000,13.776522465
White,26810260,30.536463008
White,26775300,329.64811649
White,26711500,382.25108293
White,26711500,385.43395179
White,26711500,388.09441468
White,26710500,386.41542789
White,26710500,381.78561933
White,26697620,584.2354409
White,26691000,35.059914508
White,26678400,361.18276514
White,26618400,358.73982303
White,26617400,358.88830966
White,26598400,359.02807868
White,26578400,354.09115239
White,26560000,353.58286395
White,26548000,55.644391605
White,26417700,29.743145565
White,26356700,146.90135448
White,26311800,386.41542789
White,26289100,1237.5220382
White,26229000,368.09087317
White,26215700,35.89651389
White,26171400,1217.1466278
White,26144100,1239.27536
White,26125100,1207.899023
White,26122000,131.88417824
White,26116000,120.83417372
White,26115000,132.16525714
White,26113000,134.35508142
White,26106000,133.02345698
White,26099100,1232.180657
White,26092000,55.704825045
White,26071500,1809.7759895
White,26071500,1764.0729149
White,26070500,1830.8197494
White,26070500,1829.3891178
White,26069630,573.18431259
White,26069500,1832.546713
White,25836800,356.13034755
White,25755700,379.01570548
White,25749400,1832.546713
White,25749400,1829.3891178
White,25748500,1764.0729149
White,25747400,1830.8197494
White,25747400,1809.7759895
White,25741300,35.40196009
White,25741300,34.964112976
White,25730700,330.99702913
White,25730600,325.24330729
White,25730600,334.46938595
White,25730600,325.36595473
White,25730600,333.08403874
White,25724300,34.546196592
White,25718000,34.686663734
White,25716200,34.338483822
White,25699800,273.54272763
White,25687300,381.78561933
White,25659000,326.7529369
White,25655000,331.06988091
White,25653000,333.25446337
White,25645300,331.946741
White,25645000,326.171804
White,25612700,378.38955842
White,25574000,214.03874521
White,25574000,212.5087158
White,25573900,210.12863853
White,25573800,204.4970471
White,25573800,209.87268777
White,25541750,39.656802427
White,25495700,384.27674777
White,25451700,383.09874529
White,25439100,382.25108293
White,25416700,385.73409991
White,25350600,278.78504242
White,25348000,326.77505361
White,25305600,366.53139286
White,25265900,357.93360663
White,25258300,331.01917318
White,25167000,355.88123891
White,25073930,385.43395179
White,25050630,563.57015747
White,25043700,39.27871844
White,25040620,39.358749276
White,24984000,31.160628702
White,24984000,31.752781301
White,24983000,31.087728845
White,24983000,32.984318139
White,24983000,31.788984048
White,24978000,334.73835575
White,24968000,326.85868201
White,24968000,326.9819386
White,24967000,332.64098065
White,24957000,336.13058352
White,24948600,272.77730132
White,24907010,47.404324832
White,24834300,1620.9129676
White,24753300,388.09441468
White,24698500,35.171225078
White,24535390,39.137624333
White,24530400,38.853036566
White,24467000,32.832156119
White,24466000,32.716861194
White,24465000,32.778050317
White,24465000,32.253660276
White,24464000,32.681253185
White,24459000,1665.6827625
White,24459000,1664.7360566
White,24459000,1691.2484314
White,24459000,1693.1655296
White,24458000,1693.9447904
White,24452000,35.00421057
White,24352000,331.77778303
White,24261300,322.00964824
White,24029800,136.74293759
White,23999000,1668.8568034
White,23964000,552.9508859
White,23890000,536.83017489
White,23876000,543.14562129
White,23859100,413.29745825
White,23857100,400.18190398
White,23849100,404.94077331
White,23848100,410.70050323
White,23848100,414.5400043
White,23846000,544.46158751
White,23824000,30.465124584
White,23819360,52.339691645
White,23813500,30.165167291
White,23809500,31.369795765
White,23808500,31.649663949
White,23804500,33.040263681
White,23804500,31.4190345
White,23804000,539.33077609
White,23803500,31.964382824
White,23753400,360.54049577
White,23748000,29.231461945
White,23748000,31.014804757
White,23748000,29.300008907
White,23748000,29.89084478
White,23747000,29.85680372
White,23701999.5,31.490542297
White,23636000,57.866784046
White,23636000,57.362109978
White,23635000,59.29881262
White,23635000,58.225818569
White,23635000,58.071906493
White,23607840,29.898426051
White,23599200,396.07331578
White,23598200,391.41865693
White,23598200,405.46234127
White,23598200,404.2470047
White,23597200,401.70691821
White,23552000,52.727016393
White,23527700,326.13342609
White,23523000,1809.7759895
White,23504000,329.31731165
White,23385400,29.945355291
White,23345500,435.49160407
White,23344500,431.05079975
White,23344500,415.65657591
White,23344500,425.60240466
White,23344500,431.21858623
White,23290800,39.527670966
White,23164670,51.749203666
White,23136600,143.48674638
White,23129990,1388.4619681
White,23129990,1386.5289423
White,23129990,1398.6764348
White,23129200,628.86043534
White,23128990,1331.17723
White,23128890,1354.3227885
White,23116600,269.08140889
White,23077010,48.29936028
White,22997000,52.628797412
White,22960800,39.150818106
White,22882680,1830.8197494
White,22838100,38.726522348
White,22838000,1617.0090327
White,22837000,1573.546115
White,22837000,1570.4467846
White,22836000,1612.0064932
White,22836000,1593.2090693
White,22807000,1545.071606
White,22775200,39.010183433
White,22771000,1576.1403246
White,22616300,276.42886731
White,22524500,1832.546713
White,22524500,1764.0729149
White,22522500,1830.8197494
White,22512500,1809.7759895
White,22465100,651.37131395
White,22427400,39.230588343
White,22323100,40.134259578
White,22286300,321.88826596
White,22234300,129.13699115
White,22234300,129.41221508
White,22234200,118.31716154
White,22234200,131.55642467
White,22234200,130.25253837
White,22224000,369.15489907
White,22207000,41.044596674
White,22188000,375.25497878
White,22185000,369.60496362
White,22170000,373.63153839
White,22125000,372.68253273
White,22103500,1829.3891178
White,22076200,387.44515344
White,22071300,1829.3891178
White,22070300,1830.8197494
White,22070300,1809.7759895
White,22070300,1832.546713
White,22069300,1764.0729149
White,22064900,52.234168583
White,22008000,320.23334896
White,21985100,40.34762517
White,21893540,1832.546713
White,21886070,52.045927283
White,21793400,159.55346618
White,21792800,148.00723845
White,21792100,155.93064749
White,21791900,159.21662373
White,21789000,161.11767312
White,21763300,327.58263539
White,21726000,1775.976473
White,21726000,1760.98538
White,21716000,1764.0729149
White,21716000,1763.3792833
White,21715000,1746.774767
White,21701000,41.441752574
White,21657200,592.9660662
White,21637200,574.86447741
White,21636010,48.118848379
White,21623000,160.29872349
White,21608900,34.818181207
White,21562850,1809.7759895
White,21493800,1832.546713
White,21485000,34.425105547
White,21481000,55.111693835
White,21478000,408.1171226
White,21469000,406.52331777
White,21468000,400.51211909
White,21459000,404.85213386
White,21458000,393.2158094
White,21457200,581.10532243
White,21416000,41.276570757
White,21392000,55.542935601
White,21372000,1745.6197574
White,21332000,42.068330637
White,21295800,143.28996188
White,21266000,360.59853393
White,21266000,359.38758249
White,21266000,354.57625511
White,21266000,362.71271168
White,21265000,360.54049577
White,21216000,33.657123637
White,21216000,32.486277532
White,21216000,32.869348971
White,21215000,32.054166865
White,21215000,32.174444291
White,21191000,1540.8355463
White,21184000,41.488420146
White,21170510,1829.3891178
White,21082700,159.96030769
White,21079800,358.80594158
White,21049000,331.06988091
White,21040000,333.25446337
White,21022000,1614.2990188
White,21009400,156.658983
White,20989000,148.69856455
White,20962000,54.95694008
White,20959000,326.7529369
White,20956000,161.87023667
White,20955000,331.946741
White,20949910,326.171804
White,20938700,1832.546713
White,20938000,145.04902754
White,20908010,49.743979012
White,20843000,35.362137587
White,20809100,144.45870397
White,20798200,573.65340893
White,20655000,55.545716476
White,20605000,1560.6436933
White,20601450,1320.9942093
White,20573600,360.50064899
White,20506000,39.565524218
White,20506000,39.775866245
White,20506000,39.087390193
White,20506000,39.874966997
White,20506000,39.960551506
White,20461000,1561.7290258
White,20455300,412.27127371
White,20452300,397.21828271
White,20451300,408.97305123
White,20450300,410.66124582
White,20450300,404.58886023
White,20447600,357.77882145
White,20400550,1343.9627127
White,20393600,133.56445401
White,20387900,54.020362187
White,20352300,616.08618048
White,20273000,30.903275369
White,20272000,30.07116978
White,20272000,28.683653296
White,20272000,29.990287727
White,20272000,30.113616183
White,20271600,359.58204753
White,20215900,31.378343717
White,20215800,33.292662741
White,20215800,32.086154406
White,20215800,32.049613228
White,20214800,31.451925057
White,20197700,354.20580197
White,20158000,330.20311939
White,20156060,53.518813466
White,20145000,34.592757855
White,20107400,305.50164229
White,20085400,539.51907906
White,20076000,331.77778303
White,20070850,1764.0729149
White,20029700,356.66332956
White,20022000,1335.714873
White,19936500,122.19295953
White,19847000,35.50308312
White,19758500,401.34311942
White,19756800,416.20723123
White,19756800,416.36923985
White,19756700,410.94645585
White,19744400,420.49511301
White,19736100,297.63147815
White,19727200,464.02333081
White,19722000,98.70470631
White,19722000,110.83393652
White,19722000,104.15410929
White,19722000,108.16503025
White,19722000,108.01098471
White,19710000,858.46082238
White,19710000,874.2262047
White,19700000,890.36953235
White,19700000,843.09939737
White,19700000,874.97806112
White,19697000,648.83046802
White,19687000,659.78711469
White,19687000,624.04609278
White,19687000,643.79391394
White,19677000,636.98539265
White,19672000,40.448150447
White,19672000,1330.3533272
White,19620590,127.5649134
White,19571000,29.09218629
White,19564000,320.2084847
White,19523000,319.99451708
White,19516000,48.566851561
White,19504000,276.22487363
White,19488450,1375.9225012
White,19480000,42.871312249
White,19405000,27.65982542
White,19396000,41.342491968
White,19348800,38.950794857
White,19312730,299.41968658
White,19289000,593.7527273
White,19289000,306.88983403
White,19227000,284.69410506
White,19221000,134.90012396
White,19201400,1056.4354523
White,19175370,53.460751601
White,19060200,2184.4313273
White,19045600,40.989560819
White,19023000,673.94174378
White,18960030,301.90447113
White,18958900,45.364419896
White,18947450,1159.8536381
White,18941700,52.131278082
White,18939700,48.754321925
White,18938800,51.375055056
White,18938800,51.284894309
White,18938800,50.746964659
White,18914000,28.883002042
White,18898800,1662.5032787
White,18889790,1665.667047
White,18831700,430.11354465
White,18811000,284.62919345
White,18807000,678.70927648
White,18798550,1158.319341
White,18765400,543.41744381
White,18765400,519.05931816
White,18765400,507.21822083
White,18765300,535.40505568
White,18765300,527.06991049
White,18757000,301.79876704
White,18680390,288.1871172
White,18675900,44.497227077
White,18634700,302.24418493
White,18585700,335.99008982
White,18513800,111.68939188
White,18513800,104.95800738
White,18512700,108.99988605
White,18512700,108.84465153
White,18511800,99.466543996
White,18504100,135.72202892
White,18499000,39.649252606
White,18477000,422.02955122
White,18464000,338.94500721000003
White,18464000,330.50572142
White,18450150,2313.6215062
White,18432800,1813.1413157
White,18431905,1965.1088152
White,18431840,1962.7173833
White,18431810,1962.2395742
White,18431810,2002.7408814
White,18409000,669.01881829
White,18404000,27.932833529
White,18382500,548.94633846
White,18382500,524.34038582
White,18381500,540.85242985
White,18380500,512.37881356
White,18380500,532.43248036
White,18353400,1061.29589
White,18353000,682.83454134
White,18352000,11.844063167
White,18292800,288.08010892
White,18281000,26.696840149
White,18272100,1489.199141
White,18265000,112.82556435
White,18162400,1054.1369068
White,18160000,27.877431503
White,18157800,1470.3642849
White,18153600,1540.259905
White,18151600,1542.421443
White,18151200,1532.4852847
White,18148000,1542.9228074
White,18130200,48.948112626
White,18125000,33.528847993
White,18125000,34.325962099
White,18125000,33.120112245
White,18125000,33.242853604
White,18125000,33.583552936
White,18111900,43.89940799
White,18072000,623.17231005
White,18064790,1653.7000054
White,18055200,1930.5188563
White,18037500,1780.3698115
White,18033790,1625.882841
White,18024500,315.64763635
White,18024500,301.51108078
White,18023500,315.44201523
White,18020100,1487.335043
White,18015000,584.00510967
White,18009500,315.12081284
White,18005000,43.456143515
White,17998500,315.33152161
White,17987000,5190.0680282
White,17987000,5136.1463076
White,17987000,5176.4134104
White,17987000,5137.1008838
White,17986000,4869.6338271
White,17960000,281.20808315
White,17957900,1927.8239204
White,17931000,28.122011814
White,17894000,1398.8017725
White,17873000,145.79711888
White,17860000,10.970848669
White,17851000,31.989359268
White,17850000,32.239785213
White,17850000,30.529862388
White,17850000,31.86986321
White,17850000,32.038601997
White,17810000,1282.6563192
White,17781200,32.42134754
White,17772100,1373.1048731
White,17722000,1347.2418265
White,17718800,2383.2447521
White,17665400,1001.4973357
White,17663600,2259.8633161
White,17635400,48.041055148
White,17630200,30.966094815
White,17628760,138.03304724
White,17615700,2374.6950671
White,17596000,1383.4434888
White,17581130,299.47264256
White,17561000,11.796514149
White,17554000,11.439953897
White,17548130,301.41637575
White,17546500,1583.3205915
White,17515100,48.476835863
White,17467400,47.962608024
White,17462500,1591.35311
White,17450600,2326.4580202
White,17446400,46.647745857
White,17416000,1347.884332
White,17415000,1356.5553905
White,17412000,546.00251938
White,17405000,587.86673596
White,17396400,46.019962118
White,17389000,118.24399304
White,17385700,40.511122596
White,17381000,274.06959616
White,17356900,2332.1839274
White,17356400,44.378858832
White,17320000,27.804695781
White,17320000,28.958730183
White,17320000,26.574372338
White,17320000,27.993006238
White,17320000,27.749547904
White,17307330,2425.2214482
White,17303000,2380.9483119
White,17303000,2355.7971195
White,17302900,2389.3787967
White,17302900,2414.1400579
White,17302900,2283.5522428
White,17294200,1927.5664215
White,17243500,1966.4904465
White,17156900,2173.169344
White,17154900,2291.8175616
White,17138800,48.765176107
White,17135600,43.477544284
White,17135600,41.00316002
White,17134600,39.425904607
White,17071400,32.736780077
White,17047300,2247.3942464
White,17020100,1487.0949601
White,17006400,47.581920064
White,17006000,2283.5958638
White,16951500,1594.1043456
White,16933000,50.412135337
White,16930000,145.21360056
White,16887100,564.98271169
White,16885100,122.56402596
White,16875200,407.46351106
White,16874500,1519.1389259
White,16873200,2582.7897582
White,16873200,2519.776109
White,16873200,2666.9288119
White,16873200,2611.1564189
White,16872200,2705.9556374
White,16859500,1593.5863502
White,16844000,1300.5648203
White,16838760,531.11988707
White,16783800,433.73972073
White,16776000,1381.7619982
White,16772100,1517.3278646
White,16758700,26.417463982
White,16758600,26.016818089
White,16757700,26.518710409
White,16757600,27.587812336
White,16757600,25.247383052
White,16755900,2237.2093099
White,16751000,145.98363652
White,16732950,453.68189649
White,16731800,1655.2778617
White,16731700,1793.5966308
White,16731700,1794.3731963
White,16731700,1828.8734789
White,16731700,1796.2224307
White,16725150,451.20357997
White,16719500,445.75748566
White,16709700,32.915795995
White,16708000,1683.9561282
White,16700000,25.033369311
White,16694000,346.21478627
White,16685150,465.55480826
White,16676100,430.25902205
White,16676000,460.16558536
White,16668700,300.68856061
White,16663150,434.71488511
White,16658500,26.915410069
White,16613150,447.55931394
White,16540500,477.25213905
White,16397040,1668.3654126
White,16390800,347.88972767
White,16386400,1058.7158486
White,16359000,306.01739929
White,16351500,468.83850252
White,16343900,1745.9908146
White,16343800,1725.986509
White,16343800,1697.1692428
White,16343800,1641.418439
White,16343800,1717.6871845
White,16334800,302.87407972
White,16273800,339.82685205
White,16258000,321.56472017
White,16212870,1621.7144101
White,16203000,30.055722506
White,16203000,29.097187536
White,16203000,29.217524209
White,16202000,29.160288494
White,16202000,27.909112692
White,16179000,1209.3339504
White,16167200,120.12409246
White,16162000,320.74495784
White,16155800,347.16231159
White,16144810,1552.2649478
White,16140730,285.60890379
White,16139500,467.64830724
White,16125100,110.05833754
White,16113000,24.346166374
White,16109900,2087.5150235
White,16102000,261.07291627
White,16089810,1544.4297309
White,16079810,1554.9486053
White,16079810,1481.8245496
White,16079810,1554.4433332
White,16078880,1568.442244
White,16030700,331.36560947
White,15985500,313.89891266
White,15972400,3744.2139869
White,15962000,276.96787172
White,15930050,25.690316594
White,15916200,114.53903534
White,15916200,118.52070252
White,15909700,347.11554514
White,15894000,346.26143136
White,15874000,1698.3939524
White,15872000,1678.9349774
White,15871000,1596.6722888
White,15867200,118.38764706
White,15858000,1650.9032888
White,15835000,117.41892156
White,15823800,1670.861898
White,15804000,659.42821847
White,15766000,144.99803961
White,15668000,3068.9686521
White,15666200,2713.7585286
White,15666000,124.06366021
White,15608400,405.34193201
White,15607600,431.48132683
White,15607000,428.01875144
White,15607000,427.87403151
White,15607000,419.83212978
White,15594000,635.56389173
White,15575000,420.55946811
White,15574000,412.65504375
White,15566000,398.41255784
White,15565000,420.70171403
White,15565000,424.10509624
White,15537300,2591.8368322
White,15527200,3753.8564703
White,15507000,114.00360523
White,15495600,122.70463479
White,15451400,2691.4881911
White,15414200,2672.7638693
White,15400500,2712.1247955
White,15386060,1649.250483
White,15351730,302.25340848
White,15294000,612.54517438
White,15264000,346.98695981
White,15218200,336.7394589
White,15204000,651.24168938
White,15201500,336.03535735
White,15123400,273.20437901
White,15114500,260.8040022
White,15113100,1716.966263
White,15099870,313.78895956
White,15097200,2370.0949104
White,15094000,661.79694178
White,15047150,2361.5923993
White,15036900,425.92493766
White,15036900,417.77836393
White,15036800,429.37057458
White,15036800,403.35905038
White,15036800,425.78092569
White,15012000,269.93702278
White,14996400,471.22422993
White,14995400,480.90149846
White,14995400,449.16601784
White,14995400,472.42352616
White,14995400,463.68429061
White,14989400,1883.4233293
White,14987000,1380.1896651
White,14962900,2164.2345883
White,14962900,2096.5759577
White,14961900,2029.8264393
White,14961900,2148.4000259
White,14961800,2148.4248013
White,14955000,1382.5292509
White,14955000,121.50070088
White,14946020,1641.32014
White,14924000,12.354293277
White,14860780,126.27953661
White,14797200,339.78481819
White,14766500,277.51769309
White,14766000,1634.1521315
White,14765100,271.66143495
White,14763700,272.51818974
White,14761670,260.14895813
White,14756200,269.18992188
White,14710500,27.159749026
White,14647000,3732.9487707
White,14589670,11.199009643
White,14572000,1404.8661238
White,14549000,1070.9494138
White,14548000,1078.2225762
White,14548000,1017.4702903
White,14548000,1075.6013855
White,14548000,1073.284619
White,14525500,357.46676312
White,14517000,1479.4468787
White,14505500,260.37255823
White,14425800,314.1035279
White,14407000,121.36429997
White,14348000,112.84551891
White,14348000,122.80338053
White,14348000,117.04283146
White,14348000,121.45816054
White,14348000,121.31898006
White,14319400,1389.794791
White,14318800,1589.180893
White,14306020,26.574372338
White,14248850,306.24619311
White,14246910,302.0174934
White,14234890,303.88578994
White,14226790,305.85816675
White,14187240,27.993006238
White,14140400,286.02213114
White,14122000,1479.4106180000001
White,14102000,4750.1284677
White,14095300,1357.1371274
White,14090000,2193.2668972
White,14086300,1419.167797
White,14066200,300.03612659
White,14018000,333.2687465
White,14000000,1140.4337747
White,13916500,274.06959616
White,13916500,265.0697855
White,13916500,281.20808315
White,13916500,277.24785737
White,13914500,284.62919345
White,13906000,1170.8970594
White,13831000,303.09337206
White,13819100,603.38416398
White,13817460,10.860509503
White,13783600,593.47842739
White,13780400,2221.9718779
White,13757000,2023.2503179
White,13757000,2235.4366799
White,13701000,574.14746153
White,13690000,597.40269425
White,13676400,1919.4911087
White,13654300,1880.6733567
White,13648000,329.77570231
White,13581000,1601.4946443
White,13528300,493.73464374
White,13528300,491.83191286
White,13527300,499.21323602
White,13527300,472.97647162
White,13527300,489.29290073
White,13507500,355.9530552
White,13484000,2195.527221
White,13467000,1210.9358208
White,13443000,1209.9367925
White,13432230,479.95014778
White,13432230,538.53755489
White,13432220,505.25973369
White,13431230,526.12265565
White,13431230,522.52101561
White,13426400,317.29975117
White,13426300,316.98198187
White,13426300,303.08920419
White,13426300,316.77017024
White,13425400,317.09305382
White,13409800,3638.4967471
White,13399170,132.66987529
White,13368700,554.85938596
White,13364100,3750.1987377
White,13340000,1927.0759256
White,13332000,439.62824095
White,13288600,2228.5881783
White,13288600,2231.3812993
White,13288500,2228.2284437
White,13288500,2057.4283529
White,13288500,2273.5287234
White,13288400,269.77343263
White,13283700,120.4477695
White,13275000,1601.1047723
White,13270400,560.57476997
White,13270400,611.40035306
White,13270400,582.02833849
White,13270400,603.87447714
White,13270400,599.92167867
White,13239200,32.204331716
White,13238000,29.537594522
White,13237000,30.861775765
White,13237000,31.809457873
White,13237000,30.7949929
White,13236000,30.922351153
White,13229070,288.88947006
White,13213300,1442.4891249
White,13198400,1881.1313042
White,13187500,33.743877524
White,13179000,1603.4459519
White,13167300,1737.7728026
White,13158700,110.35489218
White,13158700,114.84766332
White,13158700,118.84005919
White,13139000,112.25037487
White,13139000,112.13231317
White,13139000,106.06329199
White,13139000,112.80795617
White,13138000,112.13635567
White,13083700,118.7066452
White,13056900,678.82185602
White,13053900,665.15207208
White,13053900,662.40193387
White,13050900,26.510420257
White,13048100,1302.4354059
White,13048000,640.90814208
White,13045800,1307.9618209
White,13045700,1207.8608073
White,13045700,1249.0108176
White,13044500,1306.8970849
White,13041500,667.09830035
White,13036000,268.92530694
White,12994700,274.72258183
White,12994000,43.637680218
White,12994000,45.251375169
White,12986000,46.787246599
White,12985500,1029.7663696
White,12985500,971.74434122
White,12985500,1027.2629773
White,12985500,1025.0503282
White,12984500,1022.8200691
White,12981700,33.795821065
White,12970500,563.82491198
White,12966300,1428.8005598
White,12965000,47.161576627
White,12959000,336.84881578
White,12958000,337.6001001
White,12955500,562.06684804
White,12954000,45.868674189
White,12938500,539.76001128
White,12932500,555.71060482
White,12931500,563.30145146
White,12911800,301.45152541
White,12911000,303.64259005
White,12911000,300.59455084
White,12910700,288.81108113
White,12909800,303.01109697
White,12901000,266.47868653
White,12897001,264.91853574
White,12888001,276.64208261
White,12883000,274.12525675
White,12879001,277.51454516
White,12867010,282.60570953
White,12851500,1617.8701994
White,12837000,26.854314264
White,12837000,24.447161814
White,12836000,25.247110192
White,12836000,25.520581999
White,12836000,25.571600989
White,12833000,1409.7131988
White,12825300,1924.5194961
White,12822000,1458.1417625
White,12809000,349.88776791
White,12772000,1477.4051589
White,12763300,1925.0000249
White,12759000,24.94524663
White,12759000,24.995115449
White,12752400,1349.0679746
White,12726400,444.0615881
White,12717000,630.55525732
White,12717000,681.25512757
White,12717000,678.81675894
White,12716000,670.38952913
White,12716000,654.25077211
White,12696000,1777.2311339
White,12688900,1586.4381547
White,12680000,443.20792796
White,12678400,440.34911855
White,12661000,26.248911267
White,12651700,10.415164894
White,12645400,440.49805792
White,12644400,1963.7273641
White,12605080,137.77677449
White,12604258,489.04282828
White,12604258,466.89880153
White,12603158,486.90149819
White,12594158,484.37665029
White,12593158,493.01282597
White,12583000,320.52948852
White,12559000,431.17651398
White,12559000,24.677939964
White,12557900,408.4705038
White,12557000,431.3223509
White,12557000,434.81165168
White,12556900,423.07254202
White,12545520,11.728536736
White,12544800,33.557082231
White,12544800,33.715645728
White,12544800,32.095852441
White,12544800,33.582799375
White,12544800,33.822381571
White,12537400,417.16007358
White,12531300,2568.4294947
White,12513400,432.07274728
White,12498800,28.924482773
White,12496000,1578.4304449
White,12491200,346.63267878
White,12488900,28.732059268
White,12459000,23.896025603
White,12445200,1242.764427
White,12424400,269.86773072
White,12404610,536.72028265
White,12402400,34.008038563
White,12390000,106.88231016
White,12390000,110.99829273
White,12385100,113.73710803
White,12359700,101.29016614
White,12356200,110.84021214
White,12351100,356.76581005
White,12340300,303.87988077
White,12338000,257.52878183
White,12331500,33.617827473
White,12328000,305.60864329
White,12301100,1600.156369
White,12287200,1643.6813956
White,12286100,492.99257117
White,12282600,1680.7027176
White,12278100,1671.8030748
White,12277000,1683.9011197
White,12274000,622.2068926
White,12254000,661.51377046
White,12253000,453.47407371
White,12253000,476.95465021
White,12252000,485.51393671
White,12252000,475.74385125
White,12252000,468.13159461
White,12248900,555.37100849
White,12194000,672.2355116
White,12177501,5853.919823
White,12177501,5654.464509
White,12177501,5507.4505434
White,12177501,5890.8455078
White,12177501,5831.754306
White,12141000,1444.1340395
White,12141000,1501.3238563
White,12140000,1530.7769905
White,12132000,1530.6191945
White,12131000,1517.5258698
White,12126000,28.79819189
White,12125400,278.31558711
White,12117000,844.37666631
White,12111350,11.244150259
White,12082000,258.81146006
White,12062800,518.98993337
White,12062730,297.74266135
White,12061200,2505.7662003
White,12041200,2652.1007369
White,12029000,359.31409672
White,12000000,5799.7932311
White,12000000,5645.1773044
White,12000000,5507.4505434
White,12000000,5732.6090517
White,12000000,5628.1099235
White,11993000,645.5886858
White,11954000,358.60952122
White,11944400,272.34546696
White,11938010,357.79256618
White,11932900,29.904756217
White,11930800,430.11354465
White,11929000,669.82942625
White,11924300,348.42402348
White,11923800,341.54077419
White,11907500,540.41979559
White,11900000,27.623226045
White,11899300,322.6951557
White,11892010,553.17206397
White,11886400,552.35821763
White,11885400,535.49490575
White,11877400,543.75914691
White,11876400,560.62431146
White,11875400,523.27886978
White,11852300,3375.2275016
White,11839000,1408.8943268
White,11838800,933.39308973
White,11836410,303.14697777
White,11835900,1446.9581107
White,11833500,1361.3416836
White,11833100,1423.5645309
White,11831700,1433.2271369
White,11766000,176.76924112
White,11764000,173.61486441
White,11762000,1400.2091202
White,11758770,136.64219085
White,11752500,1661.8770509
White,11748000,2337.0314049
White,11748000,2288.3423503
White,11748000,2177.6863074
White,11748000,2241.8593813
White,11747000,2296.581137
White,11743000,286.67085734
White,11742000,300.76564449
White,11742000,301.39245791
White,11742000,299.21763008
White,11742000,298.36700608
White,11719000,1346.255974
White,11719000,1300.8174846
White,11719000,1369.5069663
White,11719000,1360.2739522
White,11718000,1382.6274716
White,11706000,170.78517161
White,11703000,177.58146911
White,11702000,179.93750011
White,11682300,2445.7683763
White,11682300,2394.8139263
White,11682300,2279.0092993
White,11682300,2403.4360458
White,11682300,2346.1682062
White,11664200,1382.2215003
White,11660700,1704.6306605
White,11655530,605.70353224
White,11636000,2192.3176992
White,11626300,3298.8845123
White,11619000,1363.0302792
White,11614900,1323.0877752
White,11610200,3280.6146475
White,11599800,1514.4470068
White,11593200,3305.3483622
White,11582000,157.58340345
White,11582000,155.51869328
White,11582000,149.16206025
White,11582000,154.27412714
White,11582000,154.5179841
White,11578200,3209.034869
White,11562000,1766.6886842
White,11561500,1699.3082012
White,11546800,879.76198982
White,11509000,276.09089753
White,11507000,272.3348259
White,11469200,562.27267604
White,11451800,939.57654265
White,11438800,931.10146795
White,11431600,290.30399188
White,11430600,285.46854659
White,11430600,293.39373474
White,11430600,276.48207212
White,11430600,289.92084015
White,11383240,27.749547904
White,11378000,1267.4750741
White,11377000,1195.6580032
White,11377000,1329.8290191
White,11377000,1291.722325
White,11376000,1286.7845198
White,11367000,271.11709802
White,11363500,25.770250738
White,11357000,306.17429493
White,11333900,1275.6512582
White,11324000,270.26474805
White,11320000,29.57287758
White,11320000,28.20835284
White,11320000,29.493335777
White,11319000,30.391194822
White,11318000,29.614620628
White,11315000,267.80594171
White,11288200,583.83514959
White,11285300,541.9723255
White,11282900,591.1112824
White,11282000,562.71396611
White,11281400,580.01352313
White,11277900,458.96425052
White,11277500,11.687259101
White,11267000,33.397318325
White,11267000,33.658766356
White,11267000,33.272562845
White,11266000,31.87358409
White,11266000,33.448728392
White,11262200,32.239785213
White,11246000,1435.4755425
White,11245000,1509.5950682
White,11245000,1511.6442225
White,11245000,1489.9119582
White,11244000,1502.3159526
White,11242500,1328.4200396
White,11234500,444.59376544
White,11163600,1339.8840401
White,11162900,1588.6644974
White,11159800,919.48342012
White,11157000,1370.7167662
